Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Iceland,2575.84945800332,3251.10538098544,4013.55999038769,5435.45273071782,7038.57241813082,6452.93654927007,7581.96610330887,9955.68342381691,11234.9421019969,12639.4649725563,14821.2965706185,15137.8791793019,13712.5788060477,11672.4652144977,11960.0236394029,12361.3505809281,16405.7947212919,22453.5632118204,24453.3536051093,22434.4387713954,25384.228613365,26801.4111372434,27121.3498914747,23577.209134508,24015.7499522628,26629.4235309123,27610.3594239913,27913.3208103759,31022.7940649381,32373.8084877367,32087.835910118,28888.8260178097,32399.7623268956,39465.256626352,47319.7239303083,56775.7466683632,57475.5278579085,69476.7724048785,56925.4255301094,41286.6313784554,43221.1728692655,47696.2023392207,45977.6279638334,49786.3763845555,54555.7481188205,52929.7617753969,61962.9888815952,71982.6891240101,74424.1260750018,68426.2368985173,58999.2558769331,69302.8391289859,75640.2071389866,80826.9125044013
India,114.355319920728,119.86905128906,127.513507554643,148.854291578252,164.10585038832,166.422029821918,163.716115792368,185.766593892586,209.727411286492,226.566972303015,272.105506714153,283.565329018447,283.753107678054,302.248915131129,294.017015834633,297.732963105585,319.283577265517,345.127317472323,372.898629744231,359.337599927199,380.520234578524,329.439156218438,325.256866560667,311.536804669028,348.000537186063,387.152260345761,401.812372608639,425.913985245895,421.679556832035,444.788733781566,450.078271365556,455.199418605671,467.177879538038,536.773654161143,618.956171967617,713.283508390067,800.650796459299,995.001551655452,1049.29019881996,1073.19760498414,1342.69766676046,1484.20629056304,1455.31738738319,1479.40271419345,1556.78945252475,1616.50527380481,1704.37617428691,1930.13992954766,2010.34209169469,2055.24611597463,1910.27166822715,2257.36514464848,2405.25916636902,2486.51242202074
Indonesia,89.8342407181932,91.8080476342909,104.925141345415,151.230552407225,233.720916929772,269.087879193289,321.096780461655,385.110807443632,422.173990997427,411.631551607649,566.783680764607,702.81593660831,705.058604783887,622.88167078397,625.17512335956,610.073116378436,548.077215824338,509.809383368975,584.870990309453,655.907673339062,726.454788334033,799.407577191967,852.742351711664,952.155254732669,1048.09362375359,1177.82680675732,1303.21008558419,1216.59425467363,529.743167071986,768.883096790616,813.143398035515,779.706629100049,938.026990667309,1110.73372939309,1199.77623521089,1318.35958135269,1659.17971312924,1941.2301251559,2262.06952180183,2362.07988478803,3065.68348366524,3579.46442452548,3632.27254043229,3566.60284506078,3441.06808455415,3288.22269737624,3521.4694345614,3798.88326177674,3860.9535307766,4106.94856173554,3853.70288778964,4287.17313989414,4730.74548910483,4876.31432703169
Iran (Islamic Republic of),376.606878775778,457.28359533683,554.748252842943,850.510269787805,1408.62531085484,1543.27643080752,1961.7502350949,2241.31752146415,2100.26260415396,2351.8582018853,2400.01816951416,2444.77758719626,2873.09024568944,3430.46085070197,3465.11126423176,1537.98619316897,1430.46316237356,1643.41483830534,1677.21326310013,1605.62923936467,1650.62481755996,1752.23622335569,1792.84238553617,1941.90082453768,1859.12949201325,1838.49208598505,1996.50018705876,1837.0766720681,1752.52772560205,1803.74866672726,1680.47481201149,1801.59472798336,2206.25681856416,2256.17781400424,2705.00119751554,3186.73921663368,3707.22955667276,4843.58265379473,5700.18899179369,5746.70307779404,6765.66597065972,8287.02378318063,8170.36238484825,7181.96573458658,5796.10993932324,5049.78722611605,5561.0395888619,5924.13548409315,3680.33477771787,3587.31042149593,3727.26946399677,4047.63856792935,4446.25725138551,4432.20412489698
Iraq,337.757200733589,366.624013987187,355.762350949084,431.164614137099,490.917110732573,593.484895252165,731.080347952948,764.950496310616,935.995641129686,1216.46153976519,1290.46501899053,1124.34595854688,1148.18261088394,1062.23944082468,1068.66206421714,1076.07936790252,1158.21448759568,1378.57833258845,1437.04189839177,1325.19929048653,1358.09336664524,470.702629708712,539.763092071119,367.438283993909,280.186878782362,233.51462522649,396.677981570901,420.413954871991,519.639874701306,877.869148749406,968.037354803425,981.556467685751,937.843500902905,863.502787253093,1328.53721498479,1758.51383599332,2264.61513866192,3129.09548166421,4268.11456083741,4278.9877010712,4461.75196161555,5775.54229080293,6477.55209945446,6650.35282247395,6249.39226978969,4440.1418912558,4330.75394122966,4759.28443957648,5646.68932074742,5671.8568632942,4295.79001022257,4822.05153628984,5994.5285004492,5149.46518085761
Ireland,1484.54784456723,1703.45020296006,2080.29435488432,2425.60007590436,2521.02573334593,2982.35378212788,2928.21906520752,3431.69495840081,4400.0483650393,5426.77217124256,6367.76095682593,5993.50499389407,6178.77194485242,5937.0386790358,5718.68289710442,6023.41419643463,8107.37132312192,9580.72316647643,10714.8896757202,11176.1808576353,14031.6966152514,14087.374330599,15715.4453434212,14657.132973468,15904.2707359672,19149.1492101027,20829.5907841379,22563.3469831391,24305.4736612077,26351.0770129001,26352.4969215141,28306.2922726517,32734.5257449842,41240.4149259237,47803.610068078,50989.7734200357,54390.4173893036,61472.2841196788,61401.5900251122,52151.7533058038,48690.880953505,52698.3271930049,49405.3046645894,52609.3136020458,57272.1233279413,64304.5751195133,64317.4383567057,72456.0255719176,81160.938214032,82522.6647955754,87615.9018795473,105660.601728649,107351.963348449,106106.243727142
Israel,2101.41799940087,2369.65864909188,2717.30757784671,3402.42029543114,4515.74061887611,4367.93829741797,4493.71384739204,4762.71144352683,4596.07328794993,5793.72080733112,6439.02939508678,6685.41188195932,7151.97199782642,7822.19418118112,7203.04232525082,6676.07177858546,8149.39852074917,9633.44442711594,11589.3596565476,11348.3662426138,12937.4857370428,14083.178144425,15197.3727266688,14886.7081328892,16492.2300404583,19712.030546324,20943.7822559699,21166.5367795559,20826.0819279912,20421.0812310323,22338.7810421867,21563.9487723813,19621.8009785356,20228.7736973154,21188.2403897575,21913.9908978884,23242.9457404504,26528.8701621139,31235.6984897366,29614.0103407495,32668.3400710809,35884.6041324288,34647.4806775024,38515.1523199568,39890.0607887042,37684.5190701094,39213.3915773139,42868.6676911052,44219.2952307588,46311.4982645213,46952.1066789564,55082.20323875,57968.2926097526,55487.6488433399
Italy,2128.88651528482,2326.73986224884,2692.77153585718,3230.47277494203,3648.9545411053,4137.36374844094,4061.59099276864,4633.9993927906,5645.18643419506,7029.46513679856,8479.33664365006,7620.96314110288,7550.34567065583,7822.49015516291,7725.69693228581,7971.78769724489,11284.7219344912,14195.5681680625,15697.131095691,16335.8926664722,20760.5895016895,21884.1591969785,23163.8829852091,18669.8993028762,19188.4819513918,20511.1071660524,23001.8393494612,21770.2000791987,22245.2003376085,21925.0041982979,20073.6385844078,20452.4202943285,22322.0524720844,27414.9336410444,31160.3712345427,31869.3104095195,33334.7384083449,37600.6130419957,40588.3153704517,36883.7464973155,35651.363951774,38215.2565284425,34658.4666701582,35500.2187484807,35824.3667087415,30465.0172826024,31203.2119023994,32633.0605608788,34829.5019084755,33587.2647383251,31837.6387190382,36484.7059878617,35273.8537417142,38671.6354012835
Jamaica,924.071605829294,997.838057787638,1197.04673472982,1200.18695302741,1479.54206046351,1757.1540014297,1798.26409816173,1946.39790811441,1565.71718250123,1423.51681450415,1548.69461990395,1699.58731154803,1853.39049708894,2008.44954700697,1299.86910366391,1137.11557540524,1360.90367978448,1614.41714741598,1874.33766639479,2137.57548124502,2217.35181328506,1964.67790288398,1741.51076004921,2220.51518327186,2202.85828819141,2630.8493787826,2928.8968998185,3296.91637909132,3419.49352868739,3431.5681639803,3453.09473544837,3503.54900125535,3680.64273309984,3549.70955603206,3807.5618359966,4184.4372465937,4417.00411516635,4716.48528693613,5029.80208785587,4428.38197202212,4809.97534142466,5232.63634759565,5340.83523345604,5124.21379864339,4975.11515706003,5062.89706699177,5009.79658738624,5259.31337543652,5578.10323691578,5607.24172487103,4879.4413621799,5165.33693642669,6022.15350634961,6839.72545042456
Japan,2035.59958956983,2272.89900103754,2974.52352294707,3990.97491582708,4374.94088655896,4702.22215874089,5230.29941895556,6377.4510216451,8883.50403367639,9172.02013288228,9541.98165808675,10464.5668515547,9697.65297986289,10595.0083755514,11179.3934090871,11809.9314361123,17468.4059248945,21163.4616159117,25520.9261529318,25290.9320848338,25817.7530294636,29446.0445710474,32003.4025230816,36342.0585021928,39898.8151067342,44127.0573213447,39082.2122826804,35579.2733131665,32385.5330889841,36560.9214454561,39112.3799910873,34376.1189419646,32810.5941589008,35400.0059275971,38282.7200226506,37771.4075927503,35951.2627723162,35754.8026045535,39847.3720435352,41262.1251068834,44927.7170799307,48659.8032046775,49030.3062853147,40809.4224148253,38411.8347598424,34923.592210503,39349.4774745882,38805.7246206749,39719.049905804,40394.7681168346,40026.9616074031,40059.2560774388,34051.9458762933,33806.0849728157
Jordan,390.795116443311,396.951744200436,423.838343834606,468.030684845605,522.906793111872,662.689980304785,829.101083760972,989.565542615509,1267.92183763259,1485.55082426296,1852.2754679174,1897.70450389182,1934.49388355085,1934.38692185213,1886.95869271916,1899.76438956137,2190.90741577018,2207.99118547607,1953.82931695682,1270.97794035191,1144.6339250608,1104.48624465596,1328.85313098754,1329.52579585705,1409.95968214087,1460.87524361457,1454.30992705439,1480.71850669607,1579.95363033456,1592.74816002908,1619.61464322196,1683.25603194556,1759.51961350828,1831.03596987689,2000.56772315494,2152.9847709131,2415.74980453959,2584.45764333752,3241.59399140227,3435.75488310251,3718.46552321282,3946.84639627944,4169.49749783462,4311.22753837755,4191.17619141246,4042.75933381882,3986.68702848164,4065.61773252079,4145.43840243466,4170.10984711884,4022.04010450249,4183.49994355942,4322.3387531263,4442.05753921146
Kazakhstan,,,,,,,,,,,,,,,,,,,,,1729.90032283096,1581.00452288871,1526.25039857193,1422.8685247794,1287.78468878739,1228.98610830013,1281.39152260762,1381.63593295187,1414.59289050412,1091.54727417742,1180.04445355514,1422.27331487866,1573.55207773701,1958.02037073621,2722.47393841884,3577.35804001782,5030.13496484561,6449.43932850704,8123.54708142663,6938.01177230947,8793.07589980782,11287.1464669433,12018.7966527993,13478.4596571449,12427.7094808119,10196.12261027,7475.56688689424,8943.08417540147,9472.48526411762,9457.12615630501,8781.50819452385,9983.60104766111,11255.3396437881,13000.0681392029
Kenya,242.681665391545,259.356371697215,280.867262191641,320.941948462895,368.543820351782,391.348871210756,403.769050394946,504.87377911833,577.541221021207,639.862835669859,719.297839351837,654.509426328362,608.246588464759,545.238556317691,544.214662955948,519.766187049138,591.553694612415,628.686735732009,648.67000524898,613.12596499197,606.043013771692,553.048732229783,530.201341028586,357.34019105017,441.701435957122,552.984338335912,550.49247950323,583.131382289393,610.001135165619,541.173133796972,517.123389398366,516.239360986376,506.70133404747,556.818372261517,582.922352955903,658.145204833142,766.654291119472,920.471838341738,1003.02595057447,1047.96782580416,1091.51873508213,1096.14506426844,1293.52549646051,1370.87936997601,1482.81628320188,1489.12164772796,1554.12599318524,1667.48448006425,1836.4527544013,1960.4080810651,1927.66458820153,2061.35614618782,2109.56280715611,1952.30456676349
Kiribati,351.165705333156,341.845807407738,390.401625493304,602.430320544331,931.591104970021,922.006932834671,648.774566826334,577.149939908631,634.176929879131,572.794660382488,542.253387451651,567.72276678926,518.622585270181,483.107824055879,527.291380698686,392.905068550395,381.918712834309,423.822474424661,535.914999865071,514.653086809353,488.067653907208,540.125676239761,791.996228777271,747.753426131773,837.972173782395,844.429608583816,985.885542185291,953.162777883579,874.484393357741,887.495678838328,845.367717654044,718.833572574536,810.109167769499,1020.50039348543,1083.26819422715,1161.78343325073,1123.19230768227,1352.57773035612,1410.62209887486,1316.62754309213,1522.10042182512,1771.12857408504,1843.55340641136,1772.08690780125,1736.70484370307,1639.85241764066,1742.66815606894,1853.0510225951,1912.737774308,1750.99806612888,1751.78217421773,2222.04786122369,2069.7665403485,2177.70104790753
Kosovo,,,,,,,,,,,,,,,,,,,,,2241.2872053847,2032.74505588376,1528.62812817746,1157.1053082126,1163.02175271136,2481.28262299415,1574.38203138702,1434.60881861385,1339.92548371415,1005.5666348775,942.983486954942,1385.30448814039,1553.49010144174,1800.38199157998,1958.06323607216,1977.89533083243,2032.54345566066,2411.87721494048,2889.14677086951,2805.94692985371,2987.54597607564,3538.94732084241,3411.77927113118,3706.49964487022,3910.70818032535,3538.93961610667,3793.1733630429,4061.24740035236,4456.96739123884,4500.86362080908,4416.13637046909,5404.76174845404,5452.81065621118,6156.80175243413
Kuwait,3550.54894125116,4486.2615976932,4832.39094754652,5528.63263200859,12523.3005068313,10875.4675618244,11130.4464702063,11239.7381917072,11566.2621690201,17386.3979917793,19066.2955648248,15945.6883869347,12982.4471443305,11964.4871550337,11919.4181728155,11321.7594646888,9077.05091117101,10895.0630752187,9692.00325982692,10964.8305543871,10963.0878283601,8150.24415439111,12152.4975918193,14326.7634667334,14936.2666362459,15791.7687244829,18200.9293744445,16977.9520044722,14067.8571566142,15854.1624769199,19295.8730553341,17374.2507505336,18512.7369734638,22690.373558035,27551.1816993764,36122.3080620423,42947.3327718819,45709.9811745181,55585.3937119928,37906.7966469016,39212.1850409422,49170.087022305,52156.3966745634,49652.2914306689,44370.1378119265,29882.8908292326,27324.4159767473,29048.5645224981,32068.8593721553,31708.7275414179,25236.7709581607,34044.4898910106,40078.3705104109,33831.7972758562
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,584.806825957576,547.644035094893,475.460807835181,409.129306483221,332.32854631505,316.505995903172,381.925840766611,364.554111333985,334.238739185998,251.499746353983,272.644168243791,301.108677580014,313.842285386535,372.430977586761,425.176680513159,468.946074333904,536.525150961618,715.661059496568,962.085112647942,868.85054876072,873.009918167618,1107.82503669737,1159.50398515331,1265.25239629456,1266.14080539498,1124.95599125665,1140.09922626715,1279.82518740915,1362.74885916612,1443.05893640805,1241.04065129164,1356.08275394615,1744.58041457175,1977.4646688729
Lao People's DR,44.6100537683797,48.0416315126801,50.6094269637832,56.6495538338527,62.4903964536298,71.2403631185246,75.8841698830711,77.622888823853,82.5121738530482,86.0407871295834,101.180305456739,124.924900581805,138.605964290387,146.909218998817,158.776528777948,167.402115672928,174.146217285184,170.986643138427,168.562176208281,194.379218983626,209.138416388857,241.543665467489,269.492638498767,296.049616007647,334.475924834964,375.786353586575,386.98355843944,353.237432120394,255.186660815539,283.752123826583,332.52752701589,330.954448855815,339.851277748924,383.345100968754,445.694362672124,501.974396814373,605.082616492336,754.629398310266,932.58147985814,970.945209868561,1155.24290178204,1386.49071114325,1563.56507715684,1812.51774428984,1981.03910901765,2121.00586758149,2303.22368905287,2431.5448825501,2545.1108182818,2589.327478935,2602.04531452605,2559.22090489865,2032.27985314945,1957.99900525063
